domain,problem,config,solved,cost,search_time,mutex_nodes,sas_vars,co_edges,tr_nodes,fw_expanded,bw_expanded,fw_closed_nodes,bw_closed_nodes,peak_bdd_nodes,final_bdd_nodes,fw_steps,bw_steps,fw_truncated,bw_truncated
floortile-opt11-strips,opt-p01-001.pddl,comb-w,1,38,0.156047,1906,16,126,3164,2487,14778,2970,3081,223818,39293,18,18,0,0
floortile-opt11-strips,opt-p01-001.pddl,tr-select,1,38,0.165348,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p01-001.pddl,symk,1,38,0.140352,,16,,,,,,,,,,,,
floortile-opt11-strips,opt-p01-002.pddl,causal,1,33,0.123367,2071,16,,3329,2691,13266,1970,2549,184982,34357,15,17,0,0
floortile-opt11-strips,opt-p01-002.pddl,comb-w,1,33,0.129094,1906,16,126,3164,2337,13266,2906,2909,186004,35087,14,17,0,0
floortile-opt11-strips,opt-p01-002.pddl,tr-select,1,33,0.118255,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p01-002.pddl,symk,1,33,0.121092,,16,,,,,,,,,,,,
floortile-opt11-strips,opt-p02-003.pddl,causal,1,62,0.965832,7278,19,,4543,12680,33766,5200,6141,733796,92646,36,25,0,0
floortile-opt11-strips,opt-p02-003.pddl,comb-w,1,62,0.409529,4181,19,186,4108,9445,42422,5495,7190,453768,68154,33,27,0,0
floortile-opt11-strips,opt-p02-003.pddl,tr-select,1,62,0.518439,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p02-003.pddl,symk,1,62,0.591467,,19,,,,,,,,,,,,
floortile-opt11-strips,opt-p02-004.pddl,causal,1,53,0.526379,7278,19,,4543,10827,33768,4704,6130,614222,89503,27,25,0,0
floortile-opt11-strips,opt-p02-004.pddl,comb-w,1,53,0.456309,4181,19,186,4108,8568,38770,5354,6758,395514,62400,25,26,0,0
floortile-opt11-strips,opt-p02-004.pddl,tr-select,1,53,0.442346,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p02-004.pddl,symk,1,53,0.42815,,19,,,,,,,,,,,,
floortile-opt11-strips,opt-p03-005.pddl,causal,1,58,0.769838,22615,22,,7042,26062,60866,8057,10704,1039374,159901,26,30,0,0
floortile-opt11-strips,opt-p03-005.pddl,comb-w,1,58,0.828727,22493,22,258,6259,20260,79990,10568,13153,832930,138498,24,33,0,0
floortile-opt11-strips,opt-p03-005.pddl,tr-select,1,58,0.809431,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p03-005.pddl,symk,1,58,0.550122,,22,,,,,,,,,,,,
floortile-opt11-strips,opt-p03-006.pddl,causal,1,60,0.883969,22615,22,,7042,25293,66420,8323,11230,1145662,169312,27,31,0,0
floortile-opt11-strips,opt-p03-006.pddl,comb-w,1,60,0.921406,22493,22,258,6259,20537,79990,11121,13153,898338,143528,25,33,0,0
floortile-opt11-strips,opt-p03-006.pddl,tr-select,1,60,0.914546,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p03-006.pddl,symk,1,60,0.654441,,22,,,,,,,,,,,,
floortile-opt11-strips,opt-p04-007.pddl,causal,1,66,3.45641,45794,24,,9418,115326,235854,25648,31834,3872358,483777,35,29,0,0
floortile-opt11-strips,opt-p04-007.pddl,comb-w,1,66,4.2273,42464,24,248,6091,77695,348500,31891,34642,3470712,470706,31,33,0,0
floortile-opt11-strips,opt-p04-007.pddl,tr-select,1,66,4.0094,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p04-007.pddl,symk,1,66,3.66518,,24,,,,,,,,,,,,
floortile-opt11-strips,opt-p04-008.pddl,causal,1,76,4.42825,45794,24,,9418,107383,287510,26792,34440,4573450,557863,43,31,0,0
floortile-opt11-strips,opt-p04-008.pddl,comb-w,1,76,4.96374,42464,24,248,6091,73176,410550,34076,37953,4042010,515605,39,35,0,0
floortile-opt11-strips,opt-p04-008.pddl,tr-select,1,76,4.90121,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p04-008.pddl,symk,1,76,4.19837,,24,,,,,,,,,,,,
floortile-opt11-strips,opt-p05-009.pddl,causal,1,76,6.98913,204276,28,,10974,283158,657808,44392,62617,4121726,741166,35,39,0,0
floortile-opt11-strips,opt-p05-009.pddl,comb-w,1,76,11.6221,92229,28,344,8225,197845,909016,57187,68319,7498414,960989,31,43,0,0
floortile-opt11-strips,opt-p05-009.pddl,tr-select,1,76,10.4902,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p05-009.pddl,symk,1,76,4.82811,,28,,,,,,,,,,,,
floortile-opt11-strips,opt-p05-010.pddl,causal,1,87,6.81852,204276,28,,10974,299866,779856,50246,69335,5386962,878244,45,41,0,0
floortile-opt11-strips,opt-p05-010.pddl,comb-w,1,87,13.5486,92229,28,344,8225,203678,1.05124e+06,65693,74613,9440214,1121120,40,45,0,0
floortile-opt11-strips,opt-p05-010.pddl,tr-select,1,87,13.0483,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p05-010.pddl,symk,1,87,6.3715,,28,,,,,,,,,,,,
floortile-opt11-strips,opt-p06-011.pddl,causal,1,101,25.4284,61548,32,,16466,773068,1.44725e+06,94355,127518,16643270,1896627,51,48,0,0
floortile-opt11-strips,opt-p06-011.pddl,comb-w,1,101,46.6895,220717,32,456,10755,428442,2.48419e+06,120674,137517,8449896,2216274,43,56,0,0
floortile-opt11-strips,opt-p06-011.pddl,tr-select,1,101,39.0988,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p06-011.pddl,symk,1,101,14.4959,,32,,,,,,,,,,,,
floortile-opt11-strips,opt-p06-012.pddl,causal,1,106,30.6112,61548,32,,16466,803291,1.44725e+06,95269,127518,17254426,1983136,56,48,0,0
floortile-opt11-strips,opt-p06-012.pddl,comb-w,1,106,52.0584,220717,32,456,10755,456732,2.63927e+06,119031,142280,8648164,2382713,48,57,0,0
floortile-opt11-strips,opt-p06-012.pddl,tr-select,1,106,43.8396,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p06-012.pddl,symk,1,106,15.8171,,32,,,,,,,,,,,,
floortile-opt11-strips,opt-p07-013.pddl,causal,1,108,124.161,124438,34,,23463,3.1089e+06,5.34976e+06,284593,356105,19860526,5531554,59,47,0,0
floortile-opt11-strips,opt-p07-013.pddl,comb-w,1,108,118.605,235488,34,430,13128,1.41413e+06,1.06912e+07,329510,367586,13684580,5181216,49,57,0,0
floortile-opt11-strips,opt-p07-013.pddl,tr-select,1,108,119.401,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p07-013.pddl,symk,1,108,122.001,,34,,,,,,,,,,,,
floortile-opt11-strips,opt-p07-014.pddl,causal,1,110,132.484,124438,34,,23463,3.07327e+06,5.77864e+06,280593,369585,20468616,5784940,60,48,0,0
floortile-opt11-strips,opt-p07-014.pddl,comb-w,1,110,141.31,235488,34,430,13128,1.56489e+06,1.06912e+07,328256,367586,11646712,5235722,51,57,0,0
floortile-opt11-strips,opt-p07-014.pddl,tr-select,1,110,148.692,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p07-014.pddl,symk,1,110,100.939,,34,,,,,,,,,,,,
floortile-opt11-strips,opt-p08-015.pddl,causal,0,,,586341,41,,80528,,,,,,,,,,
floortile-opt11-strips,opt-p08-015.pddl,comb-w,0,,,522582,41,885,50745,,,,,,,,,,
floortile-opt11-strips,opt-p08-015.pddl,tr-select,0,,,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p08-015.pddl,symk,0,,,,41,,,,,,,,,,,,
floortile-opt11-strips,opt-p08-016.pddl,causal,0,,,586341,41,,80528,,,,,,,,,,
floortile-opt11-strips,opt-p08-016.pddl,comb-w,0,,,522582,41,885,50745,,,,,,,,,,
floortile-opt11-strips,opt-p08-016.pddl,tr-select,0,,,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p08-016.pddl,symk,0,,,,41,,,,,,,,,,,,
floortile-opt11-strips,opt-p09-017.pddl,causal,0,,,862145,48,,288085,,,,,,,,,,
floortile-opt11-strips,opt-p09-017.pddl,comb-w,0,,,797088,48,1570,107198,,,,,,,,,,
floortile-opt11-strips,opt-p09-017.pddl,tr-select,0,,,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p09-017.pddl,symk,0,,,,48,,,,,,,,,,,,
floortile-opt11-strips,opt-p09-018.pddl,causal,0,,,862145,48,,288085,,,,,,,,,,
floortile-opt11-strips,opt-p09-018.pddl,comb-w,0,,,797088,48,1570,107198,,,,,,,,,,
floortile-opt11-strips,opt-p09-018.pddl,tr-select,0,,,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p09-018.pddl,symk,0,,,,48,,,,,,,,,,,,
floortile-opt11-strips,opt-p10-019.pddl,causal,0,,,616065,48,,257579,,,,,,,,,,
floortile-opt11-strips,opt-p10-019.pddl,comb-w,0,,,465895,48,1062,53304,,,,,,,,,,
floortile-opt11-strips,opt-p10-019.pddl,tr-select,0,,,,,,,,,,,,,,,,
floortile-opt11-strips,opt-p10-019.pddl,symk,0,,,,48,,,,,,,,,,,,
floortile-opt11-strips,opt-p10-020.pddl,causal,0,,,616065,48,,257579,,,,,,,,,,
floortile-opt11-strips,opt-p10-020.pddl,comb-w,0,,,465895,48,1062,53304,,,,,,,,,,
